alcohol,alcohol2,chlorides,citric acid,color intensity,density,fixed acidity,fixed acidity2,free sulfur dioxide,pH1,pH2,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
9.5,9.960603063210439,0.076,0.23,0.492983232958242,0.9968600000000001,4.725377828399281,7.9,23.0,3.21,10.79,6,2.3,0.58,94.0,0.58
9.8,9.74451457488169,0.069,0.21,0.3944537766263671,0.9945799999999999,-1.3207197141308482,7.7,4.0,3.16,10.84,6,1.5,0.54,9.0,0.57
10.9,10.846965186002052,0.052000000000000005,0.26,0.16635726781342702,0.9951,10.909994661848916,7.7,19.0,3.15,10.85,6,2.0,0.79,77.0,0.26
9.5,8.840223786401683,0.076,0.23,0.5848122491658775,0.9968600000000001,-6.020159165580356,7.9,23.0,3.21,10.79,6,2.3,0.58,94.0,0.58
9.8,10.01878662416086,0.069,0.21,0.345782948255326,0.9945799999999999,13.622056816440395,7.7,4.0,3.16,10.84,6,1.5,0.54,9.0,0.57
11.2,11.530167472014607,0.065,0.36,0.1742625884882091,0.99419,-1.7693108845673446,7.9,5.0,3.27,10.73,7,1.9,0.54,10.0,0.34
11.7,11.597289586844031,0.068,0.39,0.7448730601864068,0.99516,-8.717313464679263,8.6,6.0,3.35,10.65,8,1.8,0.69,12.0,0.42
9.4,9.306908732400979,0.111,0.19,0.5941838240734522,0.9987799999999999,9.398925412097071,9.9,33.0,3.14,10.86,5,5.8,0.55,76.0,0.74
11.0,11.243910913398189,0.07400000000000001,0.46,0.30675546361147726,0.99534,11.516338528112232,7.2,24.0,3.4,10.6,7,2.1,0.85,44.0,0.36
11.0,10.779110873031387,0.07400000000000001,0.46,0.2946287528224919,0.99534,12.969345970532244,7.2,24.0,3.4,10.6,7,2.1,0.85,44.0,0.36
11.0,10.765302704297577,0.07400000000000001,0.46,0.6300515681516169,0.99534,15.383537308271613,7.2,24.0,3.4,10.6,7,2.1,0.85,44.0,0.36
10.0,10.095129449848972,0.136,0.55,0.3487423751996216,0.9975200000000001,-13.636403996904134,9.9,24.0,3.35,10.65,5,1.7,0.94,52.0,0.72
11.0,10.818124595604555,0.07400000000000001,0.46,0.6984414711763246,0.99534,-2.8514443095667152,7.2,24.0,3.4,10.6,7,2.1,0.85,44.0,0.36
11.2,11.383317365223894,0.071,0.43,0.5891158039305217,0.9942799999999999,7.266522945030322,6.2,14.0,3.45,10.55,7,2.0,0.87,24.0,0.39
10.4,10.123907145425168,0.078,0.02,0.576270174449527,0.99498,21.990032799361455,6.8,8.0,3.35,10.65,6,2.1,0.62,15.0,0.65
9.3,9.752852675739318,0.076,0.15,0.5550543846575804,0.9957,14.437444936747276,6.6,22.0,3.32,10.68,5,2.1,0.62,53.0,0.44
10.4,10.596939105276556,0.078,0.02,0.5207547960882744,0.99498,25.813400518481124,6.8,8.0,3.35,10.65,6,2.1,0.62,15.0,0.65
10.5,10.519755353730044,0.071,0.42,0.6315875559307683,0.99659,4.35060577086001,9.6,5.0,3.15,10.85,6,1.9,0.75,13.0,0.38
10.4,10.137910810236216,0.081,0.46,0.4169235269392668,0.9962799999999999,12.944169952820086,10.2,6.0,3.1,10.9,6,1.9,0.48,9.0,0.33
11.3,10.982673830038255,0.095,0.46,0.5037856953720449,0.9948799999999999,-2.1997080756930707,8.8,20.0,3.26,10.74,6,2.1,0.56,29.0,0.27
9.5,9.230828890795227,0.079,0.31,0.6109084221175026,0.99677,3.8564778037600025,7.9,10.0,3.29,10.71,6,2.0,0.69,79.0,0.57
12.0,11.570339010258907,0.057,0.37,0.5805154210009201,0.99408,0.847042817170264,8.2,43.0,3.23,10.77,6,1.9,0.81,74.0,0.34
10.6,11.002129095393288,0.08199999999999999,0.31,0.29775151456313,0.996,1.8601134068327863,8.2,8.0,3.24,10.76,6,1.9,0.69,24.0,0.4
10.9,11.002622451723031,0.044000000000000004,0.4,0.40947163265807196,0.9947799999999999,5.065508788143367,9.0,25.0,3.2,10.8,6,1.3,0.83,50.0,0.39
11.5,11.82118849912995,0.132,0.52,0.5306231362246057,0.99734,10.92717539890681,10.9,17.0,3.28,10.72,6,1.8,0.77,44.0,0.32
11.5,12.021719510615878,0.132,0.52,0.42433301389921707,0.99734,11.12212664516484,10.9,17.0,3.28,10.72,6,1.8,0.77,44.0,0.32
9.6,9.99198180703705,0.078,0.22,0.775407793301258,0.9967799999999999,13.534534395827254,8.1,33.0,3.26,10.74,6,2.2,0.46,89.0,0.53
12.0,12.134885037448539,0.07400000000000001,0.47,0.42672343252995903,0.9963799999999999,11.899884673868593,10.5,9.0,3.23,10.77,6,2.2,0.76,23.0,0.36
10.3,10.176684866250284,0.08,0.49,0.46386841732243234,0.9992,9.159543711503746,12.6,8.0,3.07,10.93,6,2.5,0.82,20.0,0.39
9.4,9.62478986650186,0.091,0.23,0.6137205918372262,0.9992200000000001,3.9742145846805332,9.2,18.0,3.15,10.85,5,2.6,0.51,77.0,0.46
9.2,9.26334133073576,0.08,0.03,0.5431255915367064,0.99592,4.42868279841316,7.5,27.0,3.02,10.98,5,4.1,0.47,46.0,0.58
9.6,9.521804657791005,0.10400000000000001,0.25,0.46659379439271487,0.99769,4.509628585530344,9.0,8.0,3.27,10.73,5,2.0,0.72,21.0,0.58
13.6,13.445440488713855,0.044000000000000004,0.0,0.3682815074815072,0.9915700000000001,10.009710551819797,5.1,18.0,3.68,10.32,7,1.8,0.73,88.0,0.42
9.5,9.82376503291767,0.075,0.29,0.5384580451525864,0.99718,16.255251906712623,7.6,19.0,3.4,10.6,5,2.1,0.64,66.0,0.43
11.8,12.243238835995921,0.066,0.34,0.6570953950270074,0.9947,20.440445379470845,7.7,15.0,3.37,10.629999999999999,6,2.7,0.78,58.0,0.18
10.8,10.717467382862933,0.07400000000000001,0.01,0.5670213073605371,0.99621,-0.17702759940417323,7.8,48.0,3.38,10.620000000000001,5,2.6,0.62,90.0,0.815
9.5,9.368897686148943,0.075,0.29,0.3647927538218332,0.99718,12.2937222533875,7.6,19.0,3.4,10.6,5,2.1,0.64,66.0,0.43
9.3,9.509450921621957,0.057,0.37,0.7693143582009199,0.9961399999999999,-3.7467964159267577,10.2,14.0,3.23,10.77,4,2.2,0.49,36.0,0.23
12.8,12.60944708043914,0.059000000000000004,0.01,0.2572840356244973,0.9924200000000001,10.831747182525781,7.1,11.0,3.39,10.61,6,2.2,0.4,18.0,0.75
11.5,11.681103006087124,0.054000000000000006,0.32,0.23539161609338688,0.99572,16.826722820910646,6.0,6.0,3.3,10.7,4,12.9,0.56,113.0,0.33
9.4,9.921078881763322,0.07,0.0,0.6444626577855948,0.99659,6.30410498333005,7.8,7.0,3.26,10.74,6,1.7,0.64,17.0,0.55
12.8,12.674649669171636,0.059000000000000004,0.01,0.5262862348561548,0.9924200000000001,17.826360472588732,7.1,11.0,3.39,10.61,6,2.2,0.4,18.0,0.75
9.6,9.60735396966132,0.081,0.0,0.4015758712526851,0.99798,-3.285678703154767,8.1,12.0,3.38,10.620000000000001,4,2.5,0.46,24.0,0.73
11.8,12.39690792325454,0.057,0.0,0.3132596777312309,0.9948799999999999,-2.386452830916367,6.5,11.0,3.45,10.55,4,4.3,0.56,20.0,0.67
9.3,9.188049506105209,0.076,0.2,0.8632525621167043,0.9949399999999999,6.141901573563135,7.5,36.0,3.1,10.9,5,1.7,0.4,60.0,0.61
9.8,9.842311019464566,0.079,0.39,0.508794270017416,0.99729,20.022103545858243,9.8,28.0,3.16,10.84,5,2.5,0.59,65.0,0.37
12.2,11.917455357676998,0.057999999999999996,0.41,0.5758848914635379,0.9941399999999999,4.825705436580118,9.0,15.0,3.22,10.78,6,2.0,0.6,40.0,0.4
9.5,9.28914962113002,0.08199999999999999,0.22,0.5410912652867534,0.9983,3.7644689909122544,8.3,10.0,3.37,10.629999999999999,5,2.4,0.62,86.0,0.56
10.3,9.8863489084358,0.067,0.25,0.5598978672727568,0.99721,-4.016283583780206,5.9,72.0,3.33,10.67,6,13.4,0.54,160.0,0.29
10.5,11.377574875221196,0.08199999999999999,0.19,0.5768328049247253,0.99655,9.428810444426215,7.4,15.0,3.49,10.51,5,1.8,0.68,34.0,0.55
10.0,10.17152559736317,0.086,0.07,0.6077682889461298,0.9950200000000001,19.866951408944356,7.4,15.0,3.12,10.879999999999999,5,1.7,0.48,48.0,0.74
10.5,10.48623733523899,0.08199999999999999,0.19,0.4296075332482091,0.99655,14.406801090936924,7.4,15.0,3.49,10.51,5,1.8,0.68,34.0,0.55
11.1,10.78288071255795,0.081,0.33,0.44305112829014254,0.9949,13.866506543362647,6.9,22.0,3.41,10.59,6,2.2,0.75,36.0,0.41
10.9,10.35259208103456,0.079,0.01,0.20992367887001379,0.9951399999999999,5.030255250763359,7.1,24.0,3.4,10.6,6,2.3,0.61,37.0,0.6
10.9,10.972521486487762,0.079,0.01,0.3644516174457724,0.9951399999999999,1.466906407360855,7.1,24.0,3.4,10.6,6,2.3,0.61,37.0,0.6
9.8,9.756454454265478,0.077,0.14,0.5335681167660449,0.9963,14.272459164163703,7.5,27.0,3.28,10.72,5,2.2,0.59,60.0,0.58
9.8,9.950597799157242,0.12300000000000001,0.0,0.6580487202314163,0.9962700000000001,6.780889243658591,7.1,6.0,3.45,10.55,5,1.8,0.58,14.0,0.72
9.5,9.707698652324591,0.096,0.0,0.586313896884259,0.99569,6.163917642806183,7.9,6.0,3.43,10.57,5,1.4,0.58,13.0,0.66
10.9,11.203682512827122,0.079,0.06,0.4351615629187952,0.9962799999999999,16.782406224036155,7.8,20.0,3.4,10.6,5,1.9,0.69,35.0,0.7
11.0,10.987346866185034,0.069,0.02,0.28678403594974156,0.9935799999999999,4.122125483272701,6.1,26.0,3.47,10.53,5,2.4,0.45,46.0,0.64
9.2,9.386603139428807,0.08199999999999999,0.22,0.04323288005867881,0.9949899999999999,-0.8777625938520579,7.5,43.0,3.1,10.9,5,1.8,0.42,60.0,0.59
11.0,10.877739161539427,0.085,0.28,0.6752127184422866,0.9963299999999999,16.09188495330966,7.0,12.0,3.32,10.68,6,4.8,0.7,69.0,0.58
11.3,11.044566080415583,0.12300000000000001,0.0,0.39518537949996335,0.9953799999999999,7.6071989043386665,6.8,15.0,3.44,10.56,6,2.7,0.63,33.0,0.64
11.3,11.198545019374938,0.12300000000000001,0.0,0.41782673586449814,0.9953799999999999,-3.57029343848692,6.8,15.0,3.44,10.56,6,2.7,0.63,33.0,0.64
9.3,9.530690322138778,0.40299999999999997,0.68,0.5111238214515531,0.9963200000000001,-2.5290589487161625,8.6,19.0,3.02,10.98,5,1.8,1.15,56.0,0.635
11.2,11.38194930055883,0.083,0.0,0.26388160121327836,0.9943700000000001,7.254118758268668,6.3,17.0,3.59,10.41,4,2.0,0.55,24.0,1.02
9.8,9.796216057299748,0.081,0.38,0.4336994969768346,0.99726,33.174096614782755,9.8,34.0,3.15,10.85,5,2.5,0.58,66.0,0.45
9.6,9.696728316861327,0.08900000000000001,0.0,0.8154284902989014,0.9978,4.271793964537915,8.2,13.0,3.37,10.629999999999999,4,2.2,0.46,26.0,0.78
11.8,12.282252502753023,0.066,0.32,0.5712502306664978,0.99456,5.137261409144215,8.5,26.0,3.38,10.620000000000001,6,1.8,0.72,51.0,0.37
10.3,9.759276967451104,0.081,0.05,0.547744518517436,0.99564,22.437711976170533,7.2,16.0,3.38,10.620000000000001,6,2.3,0.6,36.0,0.57
10.3,9.92347963106284,0.081,0.05,0.23542236407441544,0.99564,6.627188002094846,7.2,16.0,3.38,10.620000000000001,6,2.3,0.6,36.0,0.57
11.4,11.396089872176708,0.068,0.5,0.8508355633027422,0.996,-4.084668632479882,10.4,13.0,3.1,10.9,6,2.3,0.87,19.0,0.43
9.5,9.710107201153155,0.079,0.31,0.26110943865966185,0.9966799999999999,-8.827964525481732,6.9,21.0,3.47,10.53,6,2.0,0.55,51.0,0.41
14.0,13.935418029637844,0.044000000000000004,0.03,0.799159344832722,0.9908,17.766639737874804,5.5,28.0,3.5,10.5,8,1.8,0.82,87.0,0.49
14.0,14.270926536460706,0.048,0.01,0.14976184549781138,0.9908399999999999,11.663545422501889,5.0,26.0,3.7,10.3,6,1.6,0.75,60.0,0.38
11.7,10.797768838666931,0.049,0.2,0.716008384690989,0.9935,15.56125708431193,7.3,24.0,3.38,10.620000000000001,6,1.6,0.57,64.0,0.44
11.2,10.500859822704056,0.077,0.0,0.7502185824316265,0.99385,5.3224344162128725,5.9,25.0,3.5,10.5,5,1.9,0.53,44.0,0.46
9.3,9.129659013696143,0.073,0.2,0.3573575400861603,0.9949399999999999,0.23287974017202373,7.5,34.0,3.1,10.9,5,2.0,0.43,44.0,0.58
11.2,12.000196626665252,0.102,0.13,0.5579311061792114,0.9944,5.628368842758331,7.8,17.0,3.24,10.76,6,2.1,0.53,36.0,0.58
9.5,9.499979494228485,0.075,0.22,0.5780208331693385,0.9968799999999999,9.360312173743768,8.0,13.0,3.24,10.76,6,2.3,0.54,81.0,0.715
12.0,11.327565309658471,0.05,0.4,0.35906486466807025,0.99566,0.11688844301298928,8.5,3.0,3.28,10.72,4,6.3,0.56,10.0,0.4
9.7,9.591991080152837,0.114,0.0,0.25687553110982314,0.99636,12.614499095511267,7.0,3.0,3.35,10.65,6,1.9,0.6,10.0,0.69
9.5,9.685248164470352,0.075,0.22,0.2780107695321149,0.9968799999999999,-4.595961687997214,8.0,13.0,3.24,10.76,6,2.3,0.54,81.0,0.715
11.5,11.788666714363517,0.062,0.39,0.5769797796902466,0.9948,6.472412354247764,9.8,3.0,3.14,10.86,7,1.7,0.57,9.0,0.3
10.4,10.54116467335843,0.077,0.2,0.4762701197172173,0.9956,5.05992127523497,7.1,28.0,3.37,10.629999999999999,6,1.9,0.64,54.0,0.46
10.4,10.329258738384883,0.077,0.2,0.39919494693897184,0.9956,0.18980186824631406,7.1,28.0,3.37,10.629999999999999,6,1.9,0.64,54.0,0.46
10.9,11.103636788263538,0.084,0.0,0.6454616394489583,0.9961899999999999,-14.15505355019822,7.9,9.0,3.33,10.67,6,2.0,0.68,22.0,0.765
10.2,10.546085409474747,0.096,0.28,0.5716814547301663,0.99734,13.178696641112525,8.7,17.0,3.26,10.74,6,2.7,0.63,69.0,0.63
10.9,10.733580158250593,0.071,0.19,0.36844730818588783,0.9947600000000001,-0.5575076044026712,7.0,18.0,3.39,10.61,5,2.3,0.56,36.0,0.42
10.5,10.462919771571915,0.09,0.5,0.2967519012502457,0.99734,24.557079593243714,11.3,20.0,3.15,10.85,5,1.8,0.57,47.0,0.37
12.4,12.359170688196947,0.068,0.44,0.5741253249794884,0.9932799999999999,3.680177223159477,7.1,17.0,3.35,10.65,6,2.5,0.54,31.0,0.16
13.0,12.488337278085819,0.055999999999999994,0.08,0.4034923827416815,0.9928600000000001,2.5864041156877944,8.0,3.0,3.22,10.78,5,2.6,0.37,7.0,0.6
10.2,9.822871072727985,0.068,0.3,0.5059173726964216,0.9991399999999999,7.915219467788771,7.0,20.0,3.3,10.7,5,4.5,1.17,110.0,0.6
10.2,9.504412503647687,0.068,0.3,0.7435024001865596,0.9991399999999999,17.53439748630448,7.0,20.0,3.3,10.7,5,4.5,1.17,110.0,0.6
11.0,11.025301377553438,0.1,0.0,0.5707582505259987,0.99521,1.9659233688183022,7.6,6.0,3.36,10.64,5,1.9,0.59,12.0,0.74
10.9,10.810698024312707,0.073,0.1,0.351268242847116,0.9963799999999999,18.347376948297768,8.2,25.0,3.29,10.71,6,2.1,0.75,60.0,0.635
12.4,12.298290137292843,0.055999999999999994,0.13,0.5158023916051189,0.9936200000000001,20.303036410176226,5.9,14.0,3.62,10.379999999999999,6,2.4,0.67,28.0,0.395
9.7,9.689678875241132,0.084,0.0,0.3367312893002801,0.99672,17.403228106559453,7.5,6.0,3.34,10.66,4,1.9,0.49,12.0,0.755
10.9,11.055780756579836,0.073,0.1,0.7486853779283381,0.9963799999999999,24.46431490992257,8.2,25.0,3.29,10.71,6,2.1,0.75,60.0,0.635
9.5,9.298225070699138,0.09300000000000001,0.0,0.3996328160246501,0.9955799999999999,19.52646021012469,6.6,51.0,3.2,10.8,5,4.3,0.45,77.5,0.63
9.5,9.852083367725513,0.09300000000000001,0.0,0.5232993634243203,0.9955799999999999,21.748822938930058,6.6,51.0,3.2,10.8,5,4.3,0.45,77.5,0.63
12.1,11.622331153704208,0.064,0.14,0.5394582702495871,0.99323,23.243263194156413,7.2,15.0,3.35,10.65,6,2.1,0.61,29.0,0.53
12.2,12.195905239760267,0.063,0.0,0.5155754823707955,0.9919100000000001,7.780695296299639,5.7,11.0,3.45,10.55,6,1.4,0.56,18.0,0.6
10.9,10.870496352939288,0.13699999999999998,0.0,0.1749354169788183,0.9947600000000001,3.3077610042780163,7.6,5.0,3.5,10.5,3,2.1,0.4,9.0,1.58
12.5,12.75496312247347,0.08,0.0,0.2573092605047235,0.99444,-17.42243635243806,5.2,15.0,3.78,10.22,6,2.15,0.61,28.0,0.645
11.7,11.551504287028338,0.1,0.07,0.41720180491217196,0.99598,-6.527331195217957,6.7,20.0,3.6,10.4,6,2.0,0.74,57.0,0.86
11.2,11.520619257500725,0.064,0.32,0.5413400519651015,0.9957600000000001,4.617172008412044,9.1,4.0,3.3,10.7,6,2.1,0.8,15.0,0.37
11.2,11.12984007681564,0.081,0.44,0.46779937600243343,0.9950100000000001,4.18264912759434,8.0,28.0,3.36,10.64,5,1.8,0.66,68.0,0.28
9.2,9.169458467983926,0.087,0.21,0.3360070758528068,0.9955,6.072055365979134,7.6,21.0,3.12,10.879999999999999,5,2.3,0.44,68.0,0.79
9.8,9.75527685117985,0.073,0.26,0.27307166803363664,0.9961200000000001,-2.5076049024875005,7.5,24.0,3.3,10.7,5,1.9,0.53,88.0,0.61
10.1,10.30942887274105,0.08800000000000001,0.32,0.42537162450932625,0.9979,-6.25777611441314,9.7,22.0,3.29,10.71,5,2.5,0.62,91.0,0.69
11.1,11.355944449335421,0.068,0.09,0.4146080356517966,0.99524,5.497768335332738,6.8,15.0,3.41,10.59,4,3.9,0.52,29.0,0.68
10.1,9.918577761156914,0.08800000000000001,0.32,0.5724484577584399,0.9979,7.8058207118820935,9.7,22.0,3.29,10.71,5,2.5,0.62,91.0,0.69
9.2,8.77733271140947,0.071,0.1,0.43747354768682845,0.996,-1.0755404154986596,7.0,27.0,3.28,10.72,5,1.4,0.61,63.0,0.62
9.8,9.505669515140513,0.073,0.26,0.58690390179563,0.9961200000000001,0.07847838349615444,7.5,24.0,3.3,10.7,5,1.9,0.53,88.0,0.61
12.8,12.84955492040059,0.064,0.15,0.39431346692565705,0.9929,-2.901565918724067,6.5,12.0,3.33,10.67,6,3.0,0.59,27.0,0.51
10.5,10.49500624334624,0.083,0.21,0.44879081637782,0.9953200000000001,4.0347626098368226,8.0,14.0,3.34,10.66,5,1.9,0.47,41.0,1.18
10.1,10.142279801214196,0.086,0.21,0.4339786939483115,0.9955799999999999,-1.5630282699525129,7.0,20.0,3.4,10.6,6,2.3,0.54,65.0,0.36
10.1,9.882448360982657,0.086,0.21,0.36411986236929134,0.99556,19.598753315170157,7.0,24.0,3.4,10.6,6,2.4,0.53,69.0,0.36
9.8,10.038722244527571,0.083,0.27,0.5905086267862266,0.99616,9.90996732045121,7.5,17.0,3.26,10.74,6,2.0,0.58,91.0,0.63
12.5,12.44706843762171,0.040999999999999995,0.0,0.3590967904160272,0.9925799999999999,-4.323179180265171,5.4,16.0,4.01,9.99,6,1.2,0.59,46.0,0.74
11.9,11.409969641059224,0.091,0.46,0.40605657068668305,0.9963799999999999,7.095522185325459,9.9,10.0,3.18,10.82,6,2.2,0.69,41.0,0.44
9.8,9.846604933944544,0.083,0.27,0.4781996241761819,0.99616,-4.302856063511907,7.5,17.0,3.26,10.74,6,2.0,0.58,91.0,0.63
9.1,9.264227799498547,0.414,0.68,0.28128200995997615,0.9965200000000001,19.22168295174788,9.1,18.0,2.9,11.1,6,1.7,1.33,64.0,0.76
10.1,10.143128093365066,0.094,0.34,0.43769607907131786,0.9979600000000001,23.5418672458082,9.7,12.0,3.26,10.74,5,2.6,0.66,88.0,0.66
12.5,12.53906629376472,0.040999999999999995,0.0,0.3755496935425459,0.9925799999999999,17.520019827530312,5.0,16.0,4.01,9.99,6,1.2,0.59,46.0,0.74
11.4,11.46815158544402,0.057999999999999996,0.42,0.4275275032280045,0.99392,-2.3469263124259765,9.1,9.0,3.18,10.82,5,1.8,0.55,18.0,0.34
11.0,10.68388126156504,0.06,0.39,0.480321450340953,0.99495,8.18732980273824,9.1,21.0,3.18,10.82,7,1.8,0.82,55.0,0.36
10.6,11.059525907327778,0.077,0.24,0.3612975487629292,0.9948,2.684293244870841,6.7,18.0,3.39,10.61,6,1.7,0.6,34.0,0.46
10.6,10.502051924876692,0.077,0.24,0.45456228321922226,0.9948,12.320131059141817,6.7,18.0,3.39,10.61,6,1.7,0.6,34.0,0.46
10.6,11.040053551142776,0.077,0.24,0.7004550866763772,0.9948,-3.3790980328389795,6.7,18.0,3.39,10.61,6,1.7,0.6,34.0,0.46
10.6,10.433761339745509,0.077,0.24,0.48581104300435735,0.9948,-0.058916940010165675,6.7,18.0,3.39,10.61,6,1.7,0.6,34.0,0.46
9.3,9.59000261185206,0.073,0.11,0.674171753490274,0.9955,2.3678297164819195,6.5,13.0,3.34,10.66,5,1.8,0.52,38.0,0.52
9.8,9.87205389461824,0.083,0.26,0.545692970700686,0.99616,8.93288469132424,7.4,17.0,3.29,10.71,6,2.1,0.56,91.0,0.6
9.8,9.830094330090366,0.083,0.26,0.6144814639603408,0.99616,14.341287081378864,7.4,17.0,3.29,10.71,6,2.1,0.56,91.0,0.6
9.2,8.918362562934684,0.107,0.26,0.365391834101198,0.9966799999999999,4.512723072633921,7.8,31.0,3.26,10.74,5,3.8,0.46,67.0,0.87
9.7,10.061745566925147,0.075,0.1,0.5068345665974677,0.9958100000000001,15.039650755262219,8.4,6.0,3.09,10.91,6,1.7,0.43,25.0,0.39
9.6,9.725691603227542,0.079,0.22,0.511500033511881,0.9976,17.320763567971376,9.1,12.0,3.18,10.82,5,2.2,0.51,48.0,0.775
10.0,9.972924979007328,0.166,0.0,0.39142209995279525,0.99608,5.06784763128179,7.2,4.0,3.39,10.61,5,2.0,0.52,11.0,0.835
12.6,12.9622124960304,0.069,0.02,0.35761180533852693,0.99387,-5.8565813286559685,6.6,19.0,3.38,10.620000000000001,6,2.4,0.66,40.0,0.58
9.5,9.526574059218055,0.057,0.0,0.2502570660415797,0.9944799999999999,-5.711903354341404,6.0,15.0,3.36,10.64,5,1.4,0.45,26.0,0.5
9.5,10.162941676787186,0.057,0.0,0.7306090727810677,0.9944799999999999,11.917269751515683,6.0,15.0,3.36,10.64,5,1.4,0.45,26.0,0.5
9.5,9.805003135985416,0.057,0.0,0.33355329958166163,0.9944799999999999,1.237755636853306,6.0,15.0,3.36,10.64,5,1.4,0.45,26.0,0.5
10.5,10.40078727725788,0.084,0.02,0.7064952361328427,0.9953799999999999,-9.62629322682455,7.5,13.0,3.36,10.64,6,1.7,0.54,31.0,0.51
10.5,10.907514566361302,0.084,0.02,0.41476612675591384,0.9953799999999999,13.629523681830005,7.5,13.0,3.36,10.64,6,1.7,0.54,31.0,0.51
10.5,10.518256915358357,0.084,0.02,0.3512318433485453,0.9953799999999999,8.79554520546219,7.5,13.0,3.36,10.64,6,1.7,0.54,31.0,0.51
10.4,11.001767432112553,0.085,0.02,0.5900905044020912,0.9958899999999999,-6.4596708114262835,7.6,17.0,3.37,10.629999999999999,6,1.7,0.51,31.0,0.54
10.5,10.52449750895314,0.084,0.02,0.38843579610826523,0.9953799999999999,19.294199812026456,7.5,13.0,3.36,10.64,6,1.7,0.54,31.0,0.51
11.0,10.976237190298468,0.077,0.48,0.581395121287995,0.9985200000000001,19.866359871577494,11.5,8.0,3.09,10.91,5,2.6,0.53,20.0,0.42
10.2,10.228190489926627,0.063,0.24,0.43642912439078707,0.99613,9.587452512901793,8.2,10.0,3.25,10.75,6,2.3,0.53,28.0,0.44
11.4,11.519852004923386,0.055999999999999994,0.01,0.5672351157612002,0.99472,-6.64319367734417,6.1,5.0,3.52,10.48,5,2.1,0.56,13.0,0.59
9.5,9.964793378140355,0.078,0.03,0.3342315600814611,0.99587,-6.823305328852832,7.2,7.0,3.34,10.66,5,1.8,0.39,12.0,0.655
9.5,9.587857076192742,0.078,0.03,0.6236803322699543,0.99587,4.129315131585635,7.2,7.0,3.34,10.66,5,1.8,0.39,12.0,0.655
10.8,10.767985522498506,0.081,0.0,0.5684492131539042,0.99518,-10.239153895502893,6.9,21.0,3.41,10.59,5,2.8,0.52,41.0,0.57
10.0,9.85196199367939,0.069,0.29,0.34203829226613225,0.99654,13.050802731844854,9.0,32.0,3.34,10.66,5,2.0,0.57,73.0,0.6
11.8,12.035704388730572,0.065,0.01,0.9150669061008206,0.9933200000000001,-6.908233133803365,7.2,8.0,3.32,10.68,6,2.3,0.51,46.0,0.62
10.3,10.13369646081594,0.086,0.03,0.5768373996383013,0.9969,9.249127292546985,7.6,14.0,3.37,10.629999999999999,5,1.9,0.46,57.0,0.645
10.3,9.949350903409805,0.086,0.03,0.8583736504427595,0.9969,4.718685472732735,7.6,14.0,3.37,10.629999999999999,5,1.9,0.46,57.0,0.645
10.0,9.717326067908122,0.077,0.03,0.7473576988609301,0.9956799999999999,14.317852680970441,7.2,7.0,3.35,10.65,5,2.3,0.52,28.0,0.58
10.1,9.960521718684689,0.086,0.25,0.4595872804070541,0.99464,-3.2794759526148827,6.1,5.0,3.36,10.64,5,1.8,0.44,32.0,0.32
10.1,10.06266968857735,0.084,0.25,0.4236482841446334,0.99464,8.837294495247239,6.1,4.0,3.36,10.64,5,1.8,0.44,28.0,0.34
11.1,11.415951620956886,0.078,0.24,0.42506575304701205,0.9964799999999999,-6.648401928346435,7.3,27.0,3.6,10.4,6,2.5,0.59,67.0,0.43
9.5,9.326826934477113,0.168,0.17,0.19560744029612606,0.99736,15.35549551769407,7.4,52.0,3.28,10.72,5,5.4,0.5,98.0,0.64
10.0333333333333,10.392471869073628,0.091,0.4,0.37803818432252423,0.9970399999999999,10.450382337225053,11.6,6.0,3.07,10.93,6,1.4,0.65,28.0,0.475
10.9,10.40868811385593,0.11199999999999999,0.31,0.5296520300615689,0.9969899999999999,14.158506689654303,9.2,11.0,3.24,10.76,5,2.3,0.56,38.0,0.54
10.1,10.890380840251522,0.09300000000000001,0.14,0.7354051736042584,0.99724,-4.905253468280321,8.3,13.0,3.36,10.64,5,2.5,0.54,54.0,0.85
10.0333333333333,9.557406155767271,0.091,0.4,0.36566319550036613,0.9970399999999999,16.590842756717663,11.6,6.0,3.07,10.93,6,1.4,0.65,28.0,0.475
9.8,9.859426111547942,0.08,0.27,0.6318361277334319,0.9965200000000001,11.062033963037084,8.0,11.0,3.29,10.71,4,2.0,0.48,63.0,0.83
11.8,11.734725994782547,0.096,0.02,0.28848572005391515,0.995,10.836978927133632,7.2,10.0,3.46,10.54,6,1.9,0.53,31.0,0.605
9.5,9.26440558344712,0.115,0.09,0.3956532749749171,0.9971,10.92633963013986,7.8,10.0,3.18,10.82,5,2.2,0.62,42.0,0.5
9.8,10.002922605363498,0.094,0.08,0.4163508770599553,0.9957600000000001,5.365361172096522,7.3,10.0,3.24,10.76,5,1.7,0.5,45.0,0.74
10.5,10.817164249258333,0.08800000000000001,0.3,0.5497650568651701,0.99725,19.312992203159908,6.9,9.0,3.25,10.75,6,2.2,1.18,105.0,0.54
9.8,9.748344166947032,0.079,0.32,0.5635171792452573,0.99656,6.441020142342964,8.0,16.0,3.27,10.73,6,2.1,0.5,74.0,0.77
10.4,10.762815473589166,0.069,0.0,0.6447496911676958,0.9939600000000001,-0.7916920039082873,6.6,4.0,3.33,10.67,4,1.6,0.37,8.0,0.61
